time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp,Condition
2090.08,0,0,0,0,0,0,0,0.7807,124.3024,135.2595,1944.077,21543.84,5222.746,621.9837,283.1717,82.613,70.5892,49.4464,78.7096,1168.521,3080.759,3053.057,-159.6594,-101.2272,-52.5079,-12.4112,-40.3785,-33.9759,0.1917857143,0,-1.778571429,N_addition
2090.17,0,0,0,0,0,0,0,0.7807,111.1609,131.9064,1938.253,21533.06,5220.134,617.5037,284.685,79.0604,74.9646,50.5514,79.4338,1168.751,3080.884,3053.091,-159.6327,-101.3097,-52.5917,-12.4119,-40.5508,-34.0347,0.3409677419,0,-1.000806452,N_addition
2090.25,0,0,0,0,0,0,0,0.7807,99.3647,128.6232,1932.447,21522.29,5217.531,612.394,285.9609,74.9739,78.014,51.5422,80.3008,1169.047,3081.079,3053.129,-159.5957,-101.4028,-52.673,-12.4149,-40.6951,-34.0967,0.3803333333,5.011743333,5.748333333,N_addition
2090.33,0,0,0,0,0,0,0,0.7807,89.9107,125.835,1926.658,21511.5,5214.923,606.545,286.2395,70.2361,76.1328,52.3641,81.5345,1169.413,3080.917,3053.176,-159.5459,-101.5107,-52.7802,-12.4168,-40.7448,-34.178,0.2519354839,11.75051935,10.44354839,N_addition
2090.42,101.8136,91.6323,9.6723,0.5091,0,0,0,92.4129,91.8472,124.6398,1920.886,21500.73,5212.32,596.0081,284.4737,61.6651,65.3941,53.0703,82.7681,1170.086,3080.894,3053.26,-159.4398,-101.7004,-52.9899,-12.4192,-40.6378,-34.3116,0.1116666667,19.20032667,17.62666667,N_addition
2090.5,347.9384,209.7576,62.2111,3.2743,13.0852,47.979,11.6313,210.5383,130.91,127.7141,1928.211,21537.97,5221.344,590.3356,284.2698,58.0427,62.8677,53.1716,83.1205,1170.474,3080.508,3053.319,-159.3924,-101.8089,-53.1399,-12.4213,-40.6719,-34.3949,0.3051612903,20.33877097,19.04193548,N_addition
2090.58,597.8911,209.8335,121.9738,6.4197,46.7395,171.3783,41.5462,210.6141,167.896,133.718,1956.041,21650.57,5248.64,576.3469,283.692,49.328,59.7496,52.6288,82.7738,1171.336,3081.249,3053.417,-159.2645,-102.0669,-53.3997,-12.4243,-40.7366,-34.5223,0.3803225806,19.0468871,18.24596774,N_addition
2090.67,778.5369,209.8862,165.2467,8.6972,71.0472,260.5065,63.1531,210.6669,185.4282,139.3647,1974.451,21728.86,5267.616,554.4057,280.8658,37.6471,49.0663,50.3175,81.3488,1172.292,3082.038,3053.577,-159.0541,-102.4528,-53.824,-12.4293,-40.678,-34.7118,0.076,14.86290333,14.58333333,N_addition
2090.75,825.3227,209.8948,190.887,10.0467,74.609,273.5663,66.3191,210.6754,188.9433,142.3489,1972.089,21731.07,5268.146,542.7952,281.6646,33.4316,53.6895,48.577,80.3429,1172.517,3083.599,3053.643,-158.9658,-102.6514,-54.0168,-12.4317,-40.8736,-34.7938,0.1683870968,7.491912903,8.314516129,N_addition
2090.83,834.6376,209.8948,199.7361,10.5124,74.609,273.5663,66.3191,138.156,181.0681,141.4504,1966.181,21720.24,5265.512,583.3376,281.6354,57.2492,54.2298,47.9773,79.749,1172.578,3082.778,3053.719,-160.285,-102.758,-54.1958,-12.4342,-40.9705,-34.8711,0.3763333333,1.353403333,1.481666667,N_addition
2090.92,834.6376,209.8948,199.7361,10.5124,74.609,273.5663,66.3191,0.7809,164.246,138.5273,1960.291,21709.4,5262.875,664.7294,283.0801,100.4416,60.126,49.6188,79.5881,1172.852,3083.017,3053.766,-162.1793,-102.8788,-54.3154,-12.4355,-41.1784,-34.9301,0.1980645161,-0.8531516129,-1.32016129,N_addition
2091,0,0,0,0,0,0,0,0.7809,146.6407,135.0434,1954.418,21698.56,5260.241,660.2615,285.3674,96.4765,68.6375,51.3791,79.8615,1173.172,3082.985,3053.801,-162.1634,-102.9623,-54.3933,-12.4374,-41.4394,-34.9767,0.4387096774,-0.09231290323,-2.268548387,N_addition
2091.08,0,0,0,0,0,0,0,0.7809,130.9868,131.6612,1948.564,21687.72,5257.607,655.3877,287.3032,92.1292,74.9658,52.9598,80.4912,1173.57,3083.184,3053.837,-162.1397,-103.055,-54.4757,-12.44,-41.6595,-35.0345,0.2403571429,0,-0.4375,N_addition
2091.17,0,0,0,0,0,0,0,0.7809,117.1069,128.3896,1942.726,21676.89,5254.982,650.6658,288.8983,88.0454,79.3779,54.224,81.352,1174.003,3083.199,3053.871,-162.1131,-103.1486,-54.557,-12.4407,-41.8373,-35.0951,0.4396774194,2.175487097,2.055645161,N_addition
2091.25,0,0,0,0,0,0,0,0.7809,104.8075,125.2404,1936.907,21666.05,5252.349,645.3542,290.14,83.459,81.8728,55.3339,82.4041,1174.519,3083.325,3053.911,-162.0766,-103.2502,-54.6431,-12.4437,-41.9776,-35.1637,0.2203333333,8.483593333,7.690833333,N_addition
2091.33,40.6607,36.5946,3.8628,0.2033,0,0,0,37.3756,100.0237,123.4208,1931.104,21655.21,5249.727,635.2549,289.0613,74.2385,73.223,56.6158,84.083,1175.515,3083.454,3053.983,-161.9823,-103.4398,-54.8227,-12.4461,-41.9169,-35.2932,0.1906451613,15.9052,14.54274194,N_addition
2091.42,233.9238,193.2488,38.6412,2.0337,0,0,0,194.0297,124.1652,124.5224,1925.319,21644.38,5247.108,621.4415,288.0774,63.002,66.7449,57.0693,84.7231,1176.906,3084.753,3054.055,-161.8484,-103.7021,-55.0233,-12.4487,-41.8924,-35.414,0.643,17.47933,16.2175,N_addition
2091.5,396.3262,209.8539,77.358,4.0715,18.9077,69.3283,16.8069,210.6348,146.3677,127.4568,1938.437,21702.87,5261.291,598.7533,284.8823,47.8131,53.0226,55.5189,83.9079,1178.982,3085.812,3054.198,-161.6246,-104.127,-55.3977,-12.4538,-41.7486,-35.5921,0.1370967742,21.11788065,19.82822581,N_addition
2091.58,645.1652,209.9267,136.7954,7.1998,52.4238,192.2206,46.5989,210.7077,179.9223,134.3457,1966.097,21814.88,5288.446,580.8674,285.8999,39.1495,58.2422,53.0587,82.8738,1180.238,3089.214,3054.264,-161.471,-104.4545,-55.6246,-12.4558,-41.9795,-35.696,0.1206451613,20.98732581,20.1266129,N_addition
2091.67,778.3757,209.9607,183.8936,9.6786,67.4717,247.3963,59.9748,210.7417,196.3788,141.7581,1975.221,21859.12,5299.173,567.8178,287.598,34.689,64.78,50.9396,82.7141,1180.864,3091.302,3054.329,-161.3827,-104.6867,-55.8235,-12.458,-42.2518,-35.8013,0.1633333333,16.22289,15.9375,N_addition
2091.75,810.3231,209.9607,214.2435,11.276,67.4717,247.3963,59.9748,210.7417,200.7916,146.2173,1969.304,21848.21,5296.521,552.3535,289.0933,29.5946,68.7255,48.4012,83.5189,1181.224,3094.548,3054.387,-161.2666,-104.9431,-56.0242,-12.4604,-42.4893,-35.9323,0.2516129032,8.293445161,9.145967742,N_addition
2091.83,813.8033,209.9607,217.5498,11.45,67.4717,247.3963,59.9748,157.3581,186.7894,145.2302,1963.404,21837.31,5293.873,578.9448,288.3426,46.4028,63.5144,47.443,84.0461,1181.279,3093.7,3054.483,-162.2445,-105.0695,-56.2499,-12.4638,-42.5056,-36.0584,0.1866666667,1.78976,3.176666667,N_addition
2091.92,813.8033,209.9607,217.5498,11.45,67.4717,247.3963,59.9748,0.7778,169.9712,142.3111,1957.523,21826.41,5291.221,674.8661,289.6183,98.7507,67.6217,48.6465,84.2519,1181.458,3093.373,3054.536,-164.4859,-105.1547,-56.3719,-12.466,-42.6832,-36.1254,0.1106451613,0.9536709677,0.6459677419,N_addition
2092,0,0,0,0,0,0,0,0.7778,153.5635,139.1446,1951.659,21815.51,5288.572,670.8798,291.2397,95.4248,72.7744,50.2704,84.6704,1181.714,3093.056,3054.58,-164.4755,-105.2257,-56.4724,-12.4673,-42.8794,-36.1855,0.4632258065,-0.4410322581,-5.237903226,N_addition
2092.08,0,0,0,0,0,0,0,0.7778,137.0452,135.6319,1945.812,21804.61,5285.923,665.1807,293.3347,90.4089,79.4826,52.1579,85.301,1182.135,3093.643,3054.617,-164.4477,-105.3265,-56.5641,-12.4692,-43.1153,-36.2489,0.2221428571,0,-2.090178571,N_addition
2092.17,0,0,0,0,0,0,0,0.7778,122.5683,132.2725,1939.983,21793.73,5283.285,660.6115,295.0045,86.7294,83.8797,53.4188,86.1814,1182.524,3093.742,3054.651,-164.4256,-105.4111,-56.6496,-12.4699,-43.2972,-36.3124,0.3809677419,0.904116129,1.062903226,N_addition
2092.25,0,0,0,0,0,0,0,0.7778,109.6576,129.0063,1934.172,21782.83,5280.647,655.5149,296.3817,82.5882,86.6976,54.5491,87.2093,1182.993,3093.872,3054.689,-164.3944,-105.508,-56.7329,-12.4708,-43.4438,-36.3782,0.042,7.846043333,7.070833333,N_addition
2092.33,16.9998,15.2998,1.615,0.085,0,0,0,16.0775,102.1413,126.8203,1928.378,21771.93,5278.011,651.0164,295.7014,78.9163,79.3607,55.3389,88.8259,1183.43,3093.065,3054.756,-164.3618,-105.5931,-56.8833,-12.4729,-43.3979,-36.4887,0.1980645161,15.46847742,14.11370968,N_addition
2092.42,210.7667,182.8159,26.5533,1.3975,0,0,0,183.5936,116.8508,127.1423,1922.601,21761.03,5275.377,639.4026,293.9872,69.0254,68.3935,56.5172,89.7545,1184.563,3093.493,3054.846,-164.2548,-105.8042,-57.1165,-12.4758,-43.2922,-36.63,0.131,20.64825667,19.02416667,N_addition
2092.5,484.0907,209.9472,92.0081,4.8425,31.9127,117.0133,28.3669,210.7249,162.2691,132.6353,1948.713,21867.14,5301.101,631.1919,295.4194,63.4394,72.4938,56.8382,90.0941,1185.422,3094.82,3054.888,-164.1928,-105.9625,-57.2402,-12.4777,-43.4775,-36.7053,0.0864516129,23.2978871,21.9483871,N_addition
2092.58,742.583,210.0231,154.5001,8.1316,66.5871,244.1526,59.1885,210.8009,192.6837,141.472,1977.502,21983.32,5329.267,615.0765,296.0822,53.5429,72.8884,56.2351,90.094,1187,3096.931,3054.983,-164.0666,-106.2677,-57.5161,-12.4811,-43.6539,-36.8536,0.2464516129,20.02856774,19.17903226,N_addition
2092.67,901.414,210.0665,200.7595,10.5663,86.4039,316.8143,76.8035,210.8443,205.8435,149.347,1991.357,22044.96,5344.214,594.3302,295.5094,42.5511,65.7571,54.1973,90.978,1188.702,3099.339,3055.113,-163.894,-106.6465,-57.8792,-12.4856,-43.7231,-37.0682,0.8216666667,17.48232,17.20666667,N_addition
2092.75,931.0416,210.0665,228.9057,12.0477,86.4039,316.8143,76.8035,210.8443,205.1749,154.4219,1985.392,22033.95,5341.548,572.8962,292.8911,33.5469,54.5447,51.0327,89.2197,1189.842,3100.443,3055.283,-163.7188,-107.0135,-58.3202,-12.4917,-43.6583,-37.2616,0.3161290323,8.589922581,9.65,N_addition
2092.83,934.3889,210.0665,232.0857,12.215,86.4039,316.8143,76.8035,147.5398,190.3496,153.4691,1979.444,22022.93,5338.884,598.8439,291.9935,50.0451,52.5256,49.3426,87.3584,1190.273,3101.537,3055.387,-164.7985,-107.2524,-58.5877,-12.4956,-43.7123,-37.3629,0.288,3.963903333,5.82,N_addition
2092.92,934.3889,210.0665,232.0857,12.215,86.4039,316.8143,76.8035,77.9852,174.074,150.818,1973.514,22011.91,5336.218,635.3669,292.6469,69.6447,55.9688,50.206,86.4098,1190.611,3101.866,3055.453,-165.8604,-107.3883,-58.7487,-12.4982,-43.8645,-37.4269,0.1803225806,-0.4776258065,-1.358870968,N_addition
2093,0,0,0,0,0,0,0,0.7799,156.5693,147.2788,1967.603,22000.89,5333.554,679.7344,294.6828,92.502,64.059,52.0673,86.1681,1191.004,3102.102,3055.492,-166.8651,-107.4829,-58.8468,-12.4995,-44.1158,-37.4732,0.2864516129,-1.487167742,-6.42016129,N_addition
2093.08,0,0,0,0,0,0,0,0.7799,139.0535,143.405,1961.708,21989.88,5330.89,675.2152,297.0935,89.1076,72.91,53.4312,86.3502,1191.394,3102.412,3055.523,-166.8511,-107.5662,-58.9282,-12.5002,-44.3876,-37.5203,0.2937931034,-0.07963103448,-1.83362069,N_addition
2093.17,0,0,0,0,0,0,0,0.7799,124.0312,139.7688,1955.832,21978.89,5328.228,670.1691,298.9581,85.146,78.7591,54.6746,86.8983,1191.865,3102.823,3055.558,-166.8258,-107.6611,-59.0168,-12.5011,-44.5993,-37.5795,0.2461290323,2.255258065,3.42016129,N_addition
2093.25,0,0,0,0,0,0,0,0.7799,111.4723,136.4765,1949.973,21967.93,5325.563,665.3639,300.0871,81.4392,80.8579,55.6242,87.7629,1192.343,3102.7,3055.6,-166.7985,-107.7533,-59.1074,-12.5022,-44.7286,-37.6451,0.3306666667,6.413343333,5.910833333,N_addition
2093.33,0,0,0,0,0,0,0,0.7799,102.0886,133.982,1944.131,21956.97,5322.897,655.6259,299.5979,73.1456,75.5205,56.838,88.8435,1193.31,3103.24,3055.663,-166.7166,-107.9304,-59.2673,-12.5046,-44.7212,-37.7535,0.2219354839,14.25149355,12.84193548,N_addition
2093.42,118.7077,106.837,11.2772,0.5935,0,0,0,107.6168,103.7805,133.2426,1938.307,21946.01,5320.233,638.7492,296.8041,60.0326,61.197,57.3221,89.1426,1195,3104.198,3055.778,-166.5575,-108.2349,-59.5667,-12.509,-44.5496,-37.9178,0.3976666667,18.71816333,17.26333333,N_addition
2093.5,311.0974,209.9928,52.3101,2.7532,8.2874,30.3873,7.3666,210.7727,130.7479,135.6185,1940.785,21965.44,5324.934,617.4459,294.0188,46.6718,51.0521,55.8336,87.257,1196.933,3106.487,3055.903,-166.3565,-108.6182,-59.9228,-12.5137,-44.4492,-38.067,0.4103225806,19.21099355,18.03145161,N_addition
2093.58,522.1088,210.0551,102.7169,5.4062,36.7075,134.5942,32.6289,210.8349,159.7981,140.4549,1963.343,22058.63,5347.527,593.7698,293.1542,35.4257,49.1525,52.6324,85.6378,1198.51,3110.117,3056.003,-166.1467,-109.0263,-60.2277,-12.5169,-44.5329,-38.2002,0.315483871,19.20780645,18.47016129,N_addition
2093.67,698.235,210.1019,144.7044,7.616,60.4463,221.6364,53.73,210.8817,178.0837,145.3013,1981.167,22134.63,5365.948,568.7375,289.5102,26.7084,41.2024,48.3911,81.3557,1199.214,3111.527,3056.174,-165.9417,-109.4218,-60.6874,-12.523,-44.4678,-38.3476,0.3343333333,14.37592667,14.11333333,N_addition
2093.75,732.3474,210.1054,171.1242,9.0065,61.58,225.7935,54.7378,203.926,182.9083,148.1206,1976.362,22127.72,5364.274,554.9028,286.7381,24.6481,37.9265,45.2474,77.3384,1199.016,3111.433,3056.317,-165.9595,-109.6871,-61.0542,-12.5279,-44.4663,-38.448,0.1719354839,8.453351613,9.308870968,N_addition
2093.83,732.3474,210.1054,171.1242,9.0065,61.58,225.7935,54.7378,147.4061,167.6093,146.5959,1970.442,22116.64,5361.595,582.8951,285.8975,42.294,39.4218,44.7317,75.1828,1198.814,3110.406,3056.405,-167.0222,-109.8062,-61.2572,-12.5311,-44.5461,-38.5019,0.2163333333,1.922063333,3.005833333,N_addition
2093.92,732.3474,210.1054,171.1242,9.0065,61.58,225.7935,54.7378,0.7791,152.3692,143.6949,1964.539,22105.56,5358.915,671.0117,286.8622,90.5802,45.6614,45.9882,74.2624,1198.818,3110.167,3056.457,-169.1884,-109.8982,-61.3785,-12.533,-44.7394,-38.5436,0.3280645161,-2.251209677,-5.574193548,N_addition
2094,0,0,0,0,0,0,0,0.7791,135.0101,139.8428,1958.654,22094.51,5356.235,667.3247,289.3426,88.0767,56.0921,47.4909,74.186,1198.944,3110.177,3056.484,-169.1831,-109.9603,-61.4465,-12.5337,-45.0352,-38.577,0,-0.0003032258065,-4.248387097,N_addition
2094.08,0,0,0,0,0,0,0,0.7791,120.6713,136.3591,1952.786,22083.49,5353.556,664.5039,291.0499,86.3351,62.6761,48.5489,74.4962,1199.073,3109.706,3056.514,-169.1797,-110.0116,-61.519,-12.5344,-45.2461,-38.6196,0.08714285714,-0.2678607143,-3.828571429,N_addition
2094.17,0,0,0,0,0,0,0,0.7791,107.7717,132.9395,1946.936,22072.44,5350.876,660.7465,292.5205,83.5917,67.7516,49.7519,75.0535,1199.265,3109.478,3056.549,-169.1644,-110.0757,-61.5928,-12.5371,-45.4284,-38.6702,0.5529032258,-0.1032741935,-1.030645161,N_addition
2094.25,0,0,0,0,0,0,0,0.7791,96.2329,129.5998,1941.104,22061.42,5348.197,655.9892,293.7538,79.8892,71.4346,51.0105,75.7918,1199.54,3109.417,3056.579,-169.1363,-110.1554,-61.6675,-12.5377,-45.581,-38.7249,0.1066666667,7.18414,7.25,N_addition
2094.33,3.2059,2.8853,0.3046,0.016,0,0,0,3.6645,87.7251,127.0641,1935.289,22050.41,5345.523,652.6766,293.3881,77.4959,67.7417,51.7627,77.0806,1199.756,3107.986,3056.634,-169.1167,-110.2131,-61.7808,-12.5398,-45.5838,-38.8071,0.1609677419,14.76277419,13.40645161,N_addition
2094.42,165.7777,148.1957,16.7029,0.8791,0,0,0,148.9749,95.0311,126.8399,1929.492,22039.39,5342.846,642.8733,292.1719,69.2679,61.2925,53.3291,77.9919,1200.422,3107.946,3056.701,-169.0295,-110.3748,-61.9563,-12.542,-45.5422,-38.9174,0.511,20.31247667,18.83,N_addition
2094.5,393.1497,210.0644,70.915,3.7324,19.5188,71.569,17.3501,210.8435,133.9863,130.4416,1943.214,22099.94,5357.524,622.1527,289.0644,54.1851,49.7751,54.2052,77.6642,1201.901,3108.43,3056.829,-168.8358,-110.7248,-62.2937,-12.5464,-45.4248,-39.085,0.2283870968,19.60210645,18.21370968,N_addition
2094.58,635.2516,210.1333,128.6953,6.7734,52.1369,191.1688,46.3439,210.9124,169.3772,136.1355,1969.966,22208.46,5383.833,600.0803,285.7926,41.9933,42.2377,52.7175,75.26,1203.246,3108.549,3056.98,-168.6402,-111.0967,-62.6899,-12.5521,-45.3753,-39.2357,0.1725806452,21.9999871,21.17580645,N_addition
2094.67,814.6736,210.1836,176.1209,9.2695,75.4379,276.6058,67.0559,210.9627,186.1305,143.6179,1987.326,22282.76,5401.852,587.3025,285.3487,37.4535,45.6827,51.1769,73.2864,1203.807,3107.62,3057.09,-168.5601,-111.3126,-62.9587,-12.5556,-45.5451,-39.3269,0.3553333333,16.13414333,15.82,N_addition
2094.75,846.1849,210.1836,206.0566,10.8451,75.4379,276.6058,67.0559,210.9627,191.0488,147.8253,1981.373,22271.63,5399.157,569.5044,284.8407,30.9278,46.2426,48.8548,72.7723,1204.218,3108.791,3057.184,-168.4222,-111.5923,-63.226,-12.5589,-45.6865,-39.4581,0.06935483871,9.199445161,10.18629032,N_addition
2094.83,860.4957,210.1836,219.6519,11.5606,75.4379,276.6058,67.0559,191.3898,187.1951,147.6563,1975.437,22260.49,5396.462,573.8599,283.8965,36.0025,45.6871,47.6523,71.9329,1204.242,3107.26,3057.277,-168.7665,-111.7206,-63.4403,-12.5622,-45.7554,-39.545,0.092,3.944253333,5.885,N_addition
2094.92,860.4957,210.1836,219.6519,11.5606,75.4379,276.6058,67.0559,0.7734,171.0476,144.9505,1969.519,22249.36,5393.767,689.3114,284.8003,99.3892,50.8304,48.623,71.6796,1204.39,3107.183,3057.331,-171.5977,-111.8349,-63.5737,-12.5639,-45.9478,-39.6081,0.1448387097,1.07356129,1.186290323,N_addition
2095,0,0,0,0,0,0,0,0.7734,154.8539,141.816,1963.619,22238.22,5391.073,684.0556,286.3164,94.7339,57.4015,50.6768,71.8348,1204.692,3106.792,3057.372,-171.5787,-111.9215,-63.6706,-12.5657,-46.1693,-39.6606,0.1738709677,-0.379583871,-0.7725806452,N_addition
2095.08,0,0,0,0,0,0,0,0.7734,138.3941,138.2802,1957.737,22227.08,5388.378,679.1909,288.3973,90.7779,65.328,52.3135,72.3339,1205.039,3106.726,3057.402,-171.5606,-112.008,-63.7455,-12.5663,-46.4243,-39.7104,0.2032142857,-0.09341785714,-1.005357143,N_addition
2095.17,0,0,0,0,0,0,0,0.7734,123.5923,134.811,1951.872,22215.97,5385.685,674.6207,290.1993,87.2096,71.4456,53.6122,73.1365,1205.409,3106.596,3057.435,-171.5411,-112.0909,-63.8192,-12.5683,-46.6417,-39.7667,0.2806451613,1.295206452,1.263709677,N_addition
2095.25,0,0,0,0,0,0,0,0.7734,110.9418,131.5829,1946.025,22204.89,5382.991,669.0235,291.4597,82.6359,74.7818,54.8713,74.2172,1205.894,3106.587,3057.469,-171.5063,-112.1904,-63.9032,-12.5698,-46.802,-39.8346,0.3316666667,8.493,7.701666667,N_addition
2095.33,15.8924,14.3031,1.5098,0.0795,0,0,0,15.0766,102.7646,129.542,1940.196,22193.82,5380.295,656.1262,290.4833,71.4448,67.7238,56.5781,76.1313,1207.05,3106.992,3057.538,-171.3925,-112.414,-64.0822,-12.5723,-46.7748,-39.9716,0.4,12.74871613,11.37580645,N_addition
2095.42,176.393,146.6995,28.2088,1.4847,0,0,0,147.473,119.9209,129.3733,1934.383,22182.74,5377.601,643.1293,289.2257,61.6092,61.0417,57.0535,77.136,1208.257,3107.524,3057.613,-171.2739,-112.6447,-64.276,-12.575,-46.7391,-40.096,0.3876666667,17.9955,16.42833333,N_addition
2095.5,398.4631,210.1424,81.1614,4.2717,18.5198,67.9059,16.462,210.9158,156.5479,132.8841,1947.096,22239.56,5391.367,615.7247,286.8374,44.4818,51.6557,55.2589,77.2411,1210.508,3110.68,3057.728,-171.0154,-113.122,-64.6256,-12.5791,-46.6964,-40.2897,0.2158064516,21.6269871,20.32258065,N_addition
2095.58,648.5175,210.2145,140.8982,7.4157,52.198,191.3928,46.3983,210.9879,187.9722,140.3526,1974.89,22351.9,5418.6,600.3118,287.4593,38.0907,54.579,53.2607,77.2597,1211.465,3112.171,3057.808,-170.9006,-113.3872,-64.8544,-12.5823,-46.8987,-40.4136,0.2403225806,21.26636774,20.36693548,N_addition
2095.67,807.9847,210.2561,193.3689,10.1773,70.9528,260.1604,63.0692,211.0295,205.5856,149.1756,1987.688,22409.47,5432.561,578.3543,285.8151,30.4833,50.4499,49.8637,76.4469,1212.207,3112.679,3057.959,-170.7392,-113.7392,-65.2501,-12.588,-46.9836,-40.6016,0.295,17.39755667,17.1075,N_addition
2095.75,842.5521,210.2561,226.2079,11.9057,70.9528,260.1604,63.0692,211.0295,210.4979,154.1986,1981.734,22398.28,5429.851,561.0313,285.8929,25.8204,51.8067,47.0981,76.3037,1212.232,3114.378,3058.054,-170.6218,-113.9975,-65.5187,-12.5916,-47.1618,-40.7437,0.2167741935,6.799745161,7.514516129,N_addition
2095.83,848.4576,210.2561,231.8182,12.201,70.9528,260.1604,63.0692,117.6578,196.6869,153.4785,1975.797,22387.08,5427.142,609.3882,285.4171,55.8979,51.7539,45.7398,75.7266,1211.99,3114.307,3058.145,-172.3424,-114.1643,-65.7505,-12.5949,-47.2666,-40.8504,0.1966666667,1.202443333,2.059166667,N_addition
2095.92,848.4576,210.2561,231.8182,12.201,70.9528,260.1604,63.0692,0.7866,178.2227,150.1641,1969.878,22375.88,5424.432,679.4469,287.2676,93.6945,59.4759,47.5148,75.8055,1212.09,3113.977,3058.188,-174.014,-114.2451,-65.8542,-12.5961,-47.5216,-40.9045,0.3483870968,-0.8092870968,-2.930645161,N_addition
2096,0,0,0,0,0,0,0,0.7866,159.2231,146.4087,1963.977,22364.68,5421.722,674.5322,289.808,89.9086,69.081,49.3985,76.2669,1212.297,3114.05,3058.219,-174.0015,-114.3256,-65.9323,-12.597,-47.8226,-40.9556,0.264516129,0,-8.721774194,N_addition
2096.08,0,0,0,0,0,0,0,0.7866,142.4123,142.7838,1958.094,22353.48,5419.013,669.7139,291.9321,86.2711,76.1664,50.9487,77.1154,1212.553,3114.221,3058.254,-173.9839,-114.4062,-66.0181,-12.5991,-48.0746,-41.0202,0.2985714286,0,-6.446428571,N_addition
2096.17,0,0,0,0,0,0,0,0.7866,127.358,139.2445,1952.228,22342.33,5416.306,664.3978,293.7427,82.195,81.3814,52.3503,78.217,1212.885,3114.498,3058.288,-173.957,-114.4971,-66.1013,-12.5998,-48.2849,-41.089,0.3351612903,1.640267742,0.8016129032,N_addition
2096.25,0,0,0,0,0,0,0,0.7866,114.2874,135.9106,1946.38,22331.18,5413.596,658.8835,295.053,77.9968,83.9197,53.5096,79.596,1213.27,3114.568,3058.328,-173.9234,-114.5922,-66.1872,-12.6025,-48.4377,-41.1656,0.3256666667,5.740863333,5.059166667,N_addition
2096.33,0,0,0,0,0,0,0,0.7866,103.8783,133.1653,1940.549,22320.01,5410.886,651.1719,295.1633,71.8766,80.553,54.6267,81.4366,1213.838,3114.775,3058.38,-173.8616,-114.7244,-66.3179,-12.6041,-48.4787,-41.2754,0.4712903226,12.63025161,11.36935484,N_addition
2096.42,108.2729,97.4456,10.2859,0.5414,0,0,0,98.2322,104.8703,132.2115,1934.736,22308.87,5408.177,632.9673,292.8775,57.9424,66.8338,55.4972,83.335,1215.202,3116.146,3058.48,-173.6859,-115.0321,-66.5839,-12.6083,-48.3366,-41.4605,0.513,18.26200667,16.88,N_addition
2096.5,307.1879,210.1673,55.3134,2.9112,6.9833,25.6053,6.2073,210.9539,136.1974,134.6305,1935.922,22323.35,5411.674,611.437,289.6924,44.8619,53.2857,54.2291,82.9751,1216.634,3117.318,3058.611,-173.4797,-115.3956,-66.932,-12.613,-48.1771,-41.6355,0.12,21.55944839,20.35564516,N_addition
2096.58,567.2979,210.2404,117.4771,6.183,42.0115,154.0423,37.3436,211.0269,172.9612,141.3887,1965.098,22440.59,5440.098,594.3204,291.875,37.3461,61.9341,52.2156,82.8912,1217.467,3121.629,3058.648,-173.3397,-115.6809,-67.0946,-12.6143,-48.4949,-41.7335,0.2819354839,21.12749032,20.39919355,N_addition
